du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
,5.8,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,37.0,156.76,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,16.5,"Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",,40.0,412.5,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ
,3.98,"Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",,12.0,331.67,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,3.79,"Ngõ Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,19.0,199.47,3.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,4.15,"Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",,30.5,136.07,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ
,18.8,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",,95.0,197.89,6.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",7.0,Nội thất cao cấp
,6.3,"Phùng Khoang, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",,32.0,196.88,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,7.6,"Ngõ 190 Hoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",,37.0,205.41,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp
,4.05,"Phố Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,30.0,135.0,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,4.65,"5, Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,21.0,221.43,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,13.8,"Phố Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",,45.0,306.67,6.0,7.0,Đã có sổ,"Nhà mặt phố, mặt tiền",7.0,Nội thất cao cấp
,8.25,"Sn3, Ngõ chùa, Xã Tân Minh, Huyện Thường Tín, Hà Nội",,165.0,50.0,4.0,4.0,Đã có sổ,Nhà biệt thự,3.0,Nội thất cao cấp
,15.99,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",,52.0,307.5,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",7.0,Nội thất cao cấp
,8.0,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,33.0,242.42,,3.0,Đã có sổ,Nhà phố liền kề,5.0,
,5.9,"Phố Trinh Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",,50.0,118.0,2.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,26.5,"Đường Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,93.0,284.95,5.0,5.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp
,7.2,"Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",,33.0,218.18,,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,5.04,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,30.0,168.0,,2.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.15,"Ngõ Quỳnh, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",,30.0,205.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,8.35,"Đê La Thành, Phường Giảng Võ, Quận Ba Đình, Hà Nội",,50.0,167.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,6.8,"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",,47.0,144.68,,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,8.888,"Phố Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",,85.0,104.56,6.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,24.7,"Phố Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,65.0,380.0,,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,
,3.3,"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,20.0,165.0,,2.0,Đã có sổ,"Nhà ngõ, hẻm",,
,68.6,"Phố Trấn Vũ, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",,136.0,504.41,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,
,8.5,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",,36.0,236.11,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,6.75,"Phố Phúc La, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,40.0,168.75,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,7.0,"Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,31.0,225.81,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản
,3.1,"Bến Trung, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội",,68.0,45.59,1.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",2.0,
,1.7,"Ngõ 230 Phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",,25.0,68.0,3.0,2.0,Giấy tờ viết tay,"Nhà ngõ, hẻm",3.0,
,15.0,"Phố Hoàng Cầu, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,55.0,272.73,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,32.5,"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",,62.0,524.19,,1.0,Đã có sổ,"Nhà mặt phố, mặt tiền",1.0,
,17.5,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,50.0,350.0,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản
,8.5,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",,45.0,188.89,,6.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,
,6.95,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,50.0,139.0,,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,
,8.5,"Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",,37.0,229.73,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",7.0,Nội thất đầy đủ
,7.1,"Ngõ Văn Hương, Phường Văn Chương, Quận Đống Đa, Hà Nội",,35.0,202.86,4.0,4.0,Đã có sổ,Nhà phố liền kề,5.0,Nội thất cao cấp
,6.5,"Phương Mai, Phường Phương Liên, Quận Đống Đa, Hà Nội",,28.4,228.87,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,11.0,"Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",,53.0,207.55,3.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp
,11.8,"Phố Kim Hoa, Phường Kim Liên, Quận Đống Đa, Hà Nội",,56.5,208.85,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ
,7.25,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",,45.0,161.11,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ
,7.48,"Phố Tương Mai, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",,33.7,221.96,,5.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ
,8.5,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",,51.0,166.67,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,35.0,171.43,,3.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,
,9.8,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",,55.0,178.18,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ
,5.4,"Đường Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",,32.0,168.75,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,5.75,"Phố Tương Mai, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",,25.0,230.0,4.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,11.8,"Tu Hoàng, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",,45.0,262.22,,5.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,
,4.1,"Đường Cự Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",,45.0,91.11,3.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",3.0,
,7.3,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,46.0,158.7,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,5.88,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,38.0,154.74,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.0,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,35.0,171.43,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất cao cấp
,7.5,"Phố Đội Cấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",,39.0,192.31,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,6.0,"Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",,35.0,171.43,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,26.9,"Trần Nguyên Đán, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",,78.0,344.87,5.0,5.0,Đã có sổ,Nhà phố liền kề,5.0,Nội thất cao cấp
,13.5,"Đường Trần Khát Chân, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",,65.0,207.69,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp
,22.48,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,60.0,374.67,5.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,Nội thất cao cấp
Vinhomes Smart City,13.8,", Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,139.0,99.28,,2.0,Đã có sổ,"Nhà mặt phố, mặt tiền",2.0,Nội thất cao cấp
,14.6,"Đại La, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",,60.0,243.33,6.0,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,Nội thất cao cấp
Iris Garden,12.5,"Số 30, Trần Hữu Dực, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,120.0,104.17,1.0,1.0,Đã có sổ,"Nhà mặt phố, mặt tiền",1.0,Nội thất cao cấp
,6.5,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,45.0,144.44,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,38.5,"Phố Phan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Hà Nội",,85.0,452.94,2.0,2.0,Đã có sổ,"Nhà mặt phố, mặt tiền",2.0,Nội thất cao cấp
,8.55,"Đê La Thành, Phường Thành Công, Quận Ba Đình, Hà Nội",,75.0,114.0,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Hoàn thiện cơ bản
,24.0,"Phố Trần Nguyên Đán, Phường Định Công, Quận Hoàng Mai, Hà Nội",,75.0,320.0,5.0,5.0,Đã có sổ,Nhà phố liền kề,5.0,Nội thất cao cấp
,47.6,"Phố Trần Nguyên Đán, Phường Định Công, Quận Hoàng Mai, Hà Nội",,156.0,305.13,6.0,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",8.0,Nội thất cao cấp
,6.3,"Ngõ Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,31.0,203.23,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,27.5,"Phố Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",,62.0,443.55,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp
,8.6,"Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",,37.0,232.43,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,5.7,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,40.0,142.5,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,7.95,"Phố Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",,54.0,147.22,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,
,8.1,"Đường La Thành, Phường Thành Công, Quận Ba Đình, Hà Nội",,54.2,149.45,2.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",2.0,Hoàn thiện cơ bản
,5.8,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,43.0,134.88,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.0,"Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",,37.0,162.16,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,5.4,"Phố Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",,36.0,150.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Hoàn thiện cơ bản
,3.2,"Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,25.0,128.0,2.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,
,19.8,"Phố Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",,70.0,282.86,,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,
,5.7,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",,38.0,150.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.8,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",,30.0,226.67,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,6.8,"Đường Hoàng Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",,40.0,170.0,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,4.39,"37 ngõ 117, Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,19.0,231.05,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,9.8,"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",,75.0,130.67,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,6.85,"Ngõ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",,38.0,180.26,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,4.3,"Phố Hàng Than, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",,42.0,102.38,1.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",2.0,
,7.1,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",,63.0,112.7,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,
,7.3,"Phố Văn Yên, Phường Văn Quán, Quận Hà Đông, Hà Nội",,32.0,228.12,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản
,4.9,"Độc Lập, Phường Cự Khối, Quận Long Biên, Hà Nội",,60.0,81.67,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,10.8,"Phố Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội",,60.0,180.0,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,
,7.85,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,38.0,206.58,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,8.8,"Phố Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",,39.0,225.64,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ
,2.1,"Ngõ 214 trịnh đình cửu, Phố Trịnh Đình Cửu, Phường Định Công, Quận Hoàng Mai, Hà Nội",,28.0,75.0,1.0,2.0,Đang chờ sổ,"Nhà ngõ, hẻm",2.0,Nội thất đầy đủ
,6.5,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,25.0,260.0,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,5.9,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,22.0,268.18,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,5.75,"Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,37.0,155.41,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,4.45,"Ngõ Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,20.0,222.5,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,16.5,"Đường Nguyễn Sơn, Phường Gia Thụy, Quận Long Biên, Hà Nội",,50.0,330.0,,4.0,Đã có sổ,Nhà phố liền kề,,Hoàn thiện cơ bản
,12.2,"Lương Thế Vinh, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",,50.0,244.0,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ
,7.0,"10, Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",,38.0,184.21,4.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất cao cấp
,12.5,"Đường Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",,36.0,347.22,,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,8.6,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,45.0,191.11,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,23.8,"Phố Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",,55.0,432.73,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,
,18.5,"Phố Yên Lạc, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",,55.0,336.36,6.0,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,Nội thất cao cấp
,28.5,"Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",,85.0,335.29,,10.0,Đã có sổ,"Nhà mặt phố, mặt tiền",8.0,Nội thất cao cấp
,8.0,"Phố Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",,50.0,160.0,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,6.4,"Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,30.0,213.33,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,5.3,"Phố Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội",,35.0,151.43,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.0,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",,37.0,162.16,4.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,12.6,"Phố Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,48.0,262.5,,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,
,1.3,Phố Vĩnh Hưng,,25.0,52.0,,1.0,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",2.0,Nội thất đầy đủ
,5.7,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",,37.0,154.05,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,46.0,"Phố Tân Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,183.0,251.37,,10.0,Đang chờ sổ,Nhà phố liền kề,5.0,
,6.2,"Ngõ 13 Đường Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội",,35.0,177.14,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,5.1,"Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội",,34.0,150.0,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ
,8.5,"Ngõ 10 Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",,54.2,156.83,,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ
,7.5,"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",,35.0,214.29,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,6.15,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,36.0,170.83,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,7.0,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,50.0,140.0,6.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ
,5.7,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,33.0,172.73,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,4.85,"Phố Do Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,30.0,161.67,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,20.5,"Tam Trinh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",,61.0,336.07,,10.0,Đã có sổ,"Nhà ngõ, hẻm",,
,4.85,"Cổ điển A, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",,45.0,107.78,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,16.1,"Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",,40.0,402.5,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.75,"Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",,55.0,122.73,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,7.3,"Phố Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",,35.0,208.57,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,4.2,"Ngõ 164 Hồng Mai, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",,26.0,161.54,,2.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.4,"Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",,45.0,142.22,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,
,21.0,"LK 42, LK HUD, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",,100.0,210.0,6.0,6.0,Đã có sổ,Nhà phố liền kề,5.0,Nội thất cao cấp
,15.5,"Phố Hoàng Cầu, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,45.0,344.44,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,9.68,"Phố Nguyễn Đình Hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,44.0,220.0,4.0,7.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,4.99,"Ngõ 91 Tam Khương, Phường Khương Thượng, Quận Đống Đa, Hà Nội",,25.0,199.6,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,3.5,"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",,18.0,194.44,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",55.0,Nội thất cao cấp
,15.5,"Láng Hạ, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",,52.0,298.08,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,7.4,"Phố Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",,37.0,200.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",7.0,Nội thất cao cấp
,7.5,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",,50.0,150.0,,6.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.0,"Phố Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",,66.0,90.91,,4.0,Giấy tờ viết tay,"Nhà ngõ, hẻm",,
,8.2,"Tam trinh, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,52.0,157.69,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,
,4.4,"Đường Bắc Lãm, Phường Phú Lương, Quận Hà Đông, Hà Nội",,44.0,100.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,
,6.9,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",,38.0,181.58,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,28.0,Phố Triều Khúc,,90.1,310.77,,10.0,Đã có sổ,Nhà phố liền kề,8.0,Nội thất đầy đủ
,7.3,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",,54.0,135.19,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.1,"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",,30.0,203.33,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,6.8,"Cầu Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",,35.0,194.29,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,8.48,"Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",,37.0,229.19,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,7.3,"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",,50.0,146.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,
,4.7,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,35.0,134.29,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ
