du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
,3.95,"Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,90.0,43.89,,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,3.9,"Trung Tự, Phường Trung Tự, Quận Đống Đa, Hà Nội",Chưa bàn giao,90.0,43.33,,4,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
N04B Ngoại Giao Đoàn,8.45,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,110.0,76.82,2.0,3,Sổ hồng riêng,Chung cư,,
Vinhomes Smart City,2.89,Đại Mỗ,Đã bàn giao,43.0,67.21,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
HH4 Linh Đàm,3.33,"Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,76.0,43.82,2.0,3,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
HH4 Linh Đàm,1.84,"Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,45.0,40.89,1.0,2,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
Sun Grand City Ancora Residence,0.12,"Số 3, Lương Yên, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,122.0,0.983606,2.0,3,Sổ hồng riêng,Chung cư,,
,4.299,"Phố Nguyên Hồng, Phường Thành Công, Quận Ba Đình, Hà Nội",Chưa bàn giao,100.0,42.99,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,2.87,"Xã Đức Thượng, Xã Đức Thượng, Huyện Hoài Đức, Hà Nội",Đã bàn giao,82.0,35.0,2.0,2,Sổ hồng riêng,Chung cư,,
,1.35,"99, Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Chưa bàn giao,36.0,37.5,1.0,1,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,6.93,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,77.0,90.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
HD Mon City,5.6,"Số 2, Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,67.0,83.58,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,6.5,"Phố Nguyễn Cơ Thạch, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,103.0,63.11,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Chung cư Bộ Tổng Tham Mưu (789 Mỹ Đình),4.6,"Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,87.0,52.87,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Chung cư Bộ Tổng Tham Mưu (789 Mỹ Đình),4.6,"Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,87.0,52.87,,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Smart City,4.5,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,75.0,60.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Chưa bàn giao,43.0,48.84,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,2.6,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,45.0,57.78,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,3.7,"Phố Phạm Ngọc Thạch, Phường Trung Tự, Quận Đống Đa, Hà Nội",Đã bàn giao,35.0,105.71,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
,3.2,"Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Đã bàn giao,75.0,42.67,2.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
Chung cư Sails Tower (Chung cư Sông Nhuệ),3.85,"Đường Cầu Bươu, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Đã bàn giao,83.0,46.39,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.35,"Phố Nghĩa Tân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Đã bàn giao,60.0,55.83,1.0,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
,20.5,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Đã bàn giao,100.0,205.0,6.0,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Chung cư Đại Thanh,1.93,"Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",Đã bàn giao,45.5,42.42,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,5.2,"Phố Tôn Thất Tùng, Phường Trung Tự, Quận Đống Đa, Hà Nội",Đã bàn giao,130.0,40.0,2.0,5,Sổ hồng riêng,"Tập thể, cư xá",,
,2.12,"Chung cư CT8 Đại Thanh, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",Đã bàn giao,45.0,47.11,1.0,1,Sổ hồng riêng,Chung cư,,
,4.4,"Phố Nguyên Hồng, Phường Thành Công, Quận Ba Đình, Hà Nội",Đã bàn giao,50.0,88.0,,3,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất cao cấp
Vinhomes Smart City,3.73,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,64.0,58.28,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,3.6,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,64.0,56.25,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,3.85,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,65.0,59.23,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,2.7,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.0,62.79,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,4.5,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,75.0,60.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,2.8,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.0,65.12,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,2.85,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.0,66.28,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,5.1,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,85.0,60.0,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,3.3,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,55.0,60.0,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,3.28,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,55.0,59.64,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,2.6,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.6,59.63,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,3.2,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,55.0,58.18,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,3.2,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,45.0,71.11,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,3.28,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,55.0,59.64,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,2.65,"Chung cư CT8B Đại Thanh, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",Đã bàn giao,60.0,44.17,1.0,2,Sổ hồng riêng,Chung cư,,
,4.4,"Phố Nguyễn Duy Trinh, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,95.0,46.32,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,2.9,"Đường Lý Thánh Tông, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Đã bàn giao,68.0,42.65,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.4,"Phố Nguyễn Duy Trinh, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Chưa bàn giao,95.0,46.32,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,2.9,"Đường Lý Thánh Tông, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Đã bàn giao,68.0,42.65,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,14.6,"Phố Hạ Yên Quyết, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,60.0,243.33,,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,15.8,"Đường Âu Cơ, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Đã bàn giao,134.0,117.91,,3,Sổ hồng riêng,Chung cư,,
Chung cư Đại Thanh,1.63,"Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",Đã bàn giao,45.5,35.82,1.0,1,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,3.5,"Đường Lý Thánh Tông, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,43.75,2.0,3,Sổ hồng riêng,Chung cư,,
,0.0026,"4b, Phố Yên Thế, Phường Điện Biên, Quận Ba Đình, Hà Nội",Chưa bàn giao,40.0,0.065,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
,1.62,"Phố Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,45.0,36.0,1.0,2,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,1.47,"19, Phố Phạm Ngọc Thạch, Phường Trung Tự, Quận Đống Đa, Hà Nội",Đã bàn giao,40.0,36.75,1.0,1,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
Khu đô thị mới Đại Thanh,1.98,"Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",Đã bàn giao,45.0,44.0,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,2.62,"Phố Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",Đã bàn giao,77.0,34.03,2.0,2,Sổ hồng riêng,Chung cư,,
Khu đô thị Mỹ Đình Sông Đà - Sudico,6.6,"Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,130.0,50.77,2.0,3,Sổ hồng riêng,Chung cư,,
,0.65,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",Đã bàn giao,50.0,13.0,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.6,"Phố Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",Đã bàn giao,50.0,12.0,1.0,2,1,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,0.65,"Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,42.0,15.48,1.0,2,Hợp đồng đặt cọc,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,0.55,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,10.0,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,1.7,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,37.0,45.95,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.57,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,42.83,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,0.65,"Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,42.0,15.48,1.0,2,Hợp đồng đặt cọc,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,0.55,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,10.0,1.0,2,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,1.7,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,37.0,45.95,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.57,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,42.83,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,3.1,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,0.98,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Đã bàn giao,50.0,19.6,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,13.98,"Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Đã bàn giao,67.0,208.66,,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.7,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,46.25,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.26,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,48.09,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,2.6,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,43.33,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,8.5,"Nguyễn Trãi, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đã bàn giao,45.0,188.89,,9,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,0.765,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,58.0,13.19,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.8,"Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Đã bàn giao,55.0,14.55,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,0.765,"Đường Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",Đã bàn giao,55.0,13.91,2.0,2,1,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.9,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,68.0,42.65,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,9.0,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Chưa bàn giao,45.0,200.0,,9,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
,9.88,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Đã bàn giao,51.0,193.73,,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất đầy đủ
,3.25,"Ngõ 108 Phố Lò Đúc, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",Chưa bàn giao,50.0,65.0,,2,Sổ hồng riêng,"Tập thể, cư xá",,Nội thất đầy đủ
,5.0,"Đường Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,94.0,53.19,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.15,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,45.0,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,4.15,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",Đã bàn giao,50.0,83.0,1.0,2,Sổ hồng riêng,"Tập thể, cư xá",,
Vinhomes Ocean Park Gia Lâm,2.2,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,46.81,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,6.6,"Phố Hoàng Trọng Mậu, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,68.0,97.06,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,8.9,"Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",Chưa bàn giao,48.0,185.42,,10,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Khu Đô Thị Vinhomes Royal City,10.0,"72A, 72A Số 72A Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Đã bàn giao,96.0,104.17,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,1.7,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,31.0,54.84,1.0,1,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.58,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,59.0,43.73,1.0,2,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.94,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,68.0,43.24,2.0,2,Sổ hồng riêng,Chung cư,,
Vinhomes Smart City,3.05,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,43.0,70.93,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.5,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,43.75,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,2.23,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,47.45,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Smart City,4.5,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,75.0,60.0,,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,1.6,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,31.0,51.61,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,2.58,"Chung cư CT4B Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",Đã bàn giao,53.0,48.68,1.0,1,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.5,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,43.75,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Eurowindow Riverpark,3.5,"Đông Hội, Xã Đông Hội, Huyện Đông Anh, Hà Nội",Chưa bàn giao,71.0,49.3,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
,3.95,"Chung cư Hemisco Xala, Phường Phúc La, Quận Hà Đông, Hà Nội",Đã bàn giao,92.0,42.93,2.0,3,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,3.55,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,80.0,44.38,2.0,3,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,8.8,"Phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đã bàn giao,46.0,191.3,,9,Sổ hồng riêng,"Căn hộ dịch vụ, mini",,Nội thất cao cấp
Vinhomes Ocean Park Gia Lâm,2.23,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,47.45,1.0,1,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,2.9,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,68.0,42.65,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,2.7,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,45.0,1.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
Vinhomes Ocean Park Gia Lâm,3.0,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,42.86,2.0,2,Sổ hồng riêng,Chung cư,,Hoàn thiện cơ bản
,1.55,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,50.0,31.0,1.0,2,Đang chờ sổ,Chung cư,,Nội thất cao cấp
Chung cư N07 Thanh Bình,5.5,"Nguyễn Văn Huyên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đã bàn giao,90.0,61.11,2.0,2,Sổ hồng riêng,Chung cư,,
,8.5,"Phố Nguyễn Chánh, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Chưa bàn giao,146.0,58.22,3.0,4,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
,4.999,"I1 tầng trung, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,64.0,78.11,2.0,2,Hợp đồng mua bán,Chung cư,,Nội thất đầy đủ
,1.4,"189, Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",Đã bàn giao,48.0,29.17,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
Season Avenue,9.8,"Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Đã bàn giao,122.0,80.33,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất cao cấp
HH2 - Bắc Hà,7.0,"Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Đã bàn giao,135.0,51.85,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,4.4,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,69.0,63.77,2.0,2,Sổ hồng riêng,Chung cư,,
,7.65,"Đường Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đã bàn giao,123.6,61.89,2.0,3,Sổ hồng riêng,Chung cư,,
Vinhomes Ocean Park Gia Lâm,2.7,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,60.0,45.0,1.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,1.7,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,37.0,45.95,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,2.2,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,47.0,46.81,1.0,1,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.3,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,70.0,47.14,2.0,2,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Vinhomes Ocean Park Gia Lâm,3.5,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Đã bàn giao,82.0,42.68,2.0,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
Momota -151A Nguyễn Đức Cảnh,6.1,"151, Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",Đã bàn giao,130.0,46.92,,3,Sổ hồng riêng,Chung cư,,Nội thất đầy đủ
