du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
,3.95,"Phố Trịnh Văn Bô, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",,36.0,109.72,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,12.2,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",,35.0,348.57,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ
,5.95,"4, Ngõ Núi Trúc, Phường Kim Mã, Quận Ba Đình, Hà Nội",,15.0,396.67,3.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,
,40.0,"Đường Trần Nhật Duật, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",,81.3,492.0,3.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",3.0,Nội thất đầy đủ
,3.95,"Đường Cổ Bản - Nhân Sơn, Phường Đồng Mai, Quận Hà Đông, Hà Nội",,33.0,119.7,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,3.1,"Phượng Đồng, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội",,36.0,86.11,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,40.0,"Đường Trần Nhật Duật, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",,81.3,492.0,3.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",3.0,Nội thất đầy đủ
,3.95,"Đường Cổ Bản - Nhân Sơn, Phường Đồng Mai, Quận Hà Đông, Hà Nội",,33.0,119.7,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,3.1,"Phượng Đồng, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội",,36.0,86.11,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,3.5,"Đoàn kết, Phường Biên Giang, Quận Hà Đông, Hà Nội",,43.0,81.4,,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,9.8,"Phố Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,35.0,280.0,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ
,10.2,"Phố Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",,70.0,145.71,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,5.85,"Ngõ 79 Cầu Giấy, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,28.0,208.93,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,5.6,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,32.0,175.0,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,
,6.6,Phố Minh Khai,,34.0,194.12,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,
,8.4,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",,40.0,210.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,4.9,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,33.0,148.48,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản
,3.05,"Ngõ 76 Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",,32.0,95.31,3.0,3.0,Không có sổ,"Nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản
,5.35,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,40.0,133.75,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,9.25,"Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",,40.0,231.25,,3.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ
,5.0,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,30.0,166.67,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,3.1,"ĐƯỜNG LA TINH 2, Xã Đông La, Huyện Hoài Đức, Hà Nội",,34.0,91.18,,5.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,3.95,"ĐƯỜNG YÊN HÒA, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,42.0,94.05,,2.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,6.85,"19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",,35.0,195.71,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,10.0,"Xã Đàn, Phường Kim Liên, Quận Đống Đa, Hà Nội",,45.0,222.22,,6.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,
,2.3,"Thôn long châu Sơn, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội",,37.6,61.17,2.0,3.0,Đã có sổ,Nhà phố liền kề,,
,10.0,"Xã Đàn, Phường Kim Liên, Quận Đống Đa, Hà Nội",,45.0,222.22,,6.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,
,2.3,"Thôn long châu Sơn, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội",,37.6,61.17,2.0,3.0,Đã có sổ,Nhà phố liền kề,,
,12.8,"Phố Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",,45.0,284.44,,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,
,11.3,"Phố Vũ Xuân Thiều, Phường Sài Đồng, Quận Long Biên, Hà Nội",,56.0,201.79,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,31.0,"147, Ngõ Xã Đàn 2, Phường Nam Đồng, Quận Đống Đa, Hà Nội",,104.0,298.08,6.0,9.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,
,3.4,"Phương Viên, Xã Song Phương, Huyện Hoài Đức, Hà Nội",,40.0,85.0,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,22.0,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",,62.0,354.84,,5.0,Đã có sổ,"Nhà ngõ, hẻm",7.0,
,15.8,"Phố Ngọc Khánh, Phường Giảng Võ, Quận Ba Đình, Hà Nội",,65.0,243.08,5.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,7.7,"Ngõ 149 Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",,38.0,202.63,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,7.9,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,58.0,136.21,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản
,4.35,"tứ hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",,45.0,96.67,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,14.5,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",,45.0,322.22,4.0,4.0,Đã có sổ,Nhà phố liền kề,4.0,Nội thất đầy đủ
,10.8,"Phố Ngô Thì Nhậm, Phường Hà Cầu, Quận Hà Đông, Hà Nội",,52.0,207.69,3.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp
,7.4,"Đường Nguyễn Trãi, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,43.0,172.09,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,5.6,"Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",,48.0,116.67,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,4.35,"Đường Ngọc Hồi, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội",,45.0,96.67,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,8.45,"Vũ Tông Phan, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",,38.0,222.37,5.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,Nội thất đầy đủ
,6.8,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",,32.0,212.5,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,3.95,"Đường La Phù, Xã La Phù, Huyện Hoài Đức, Hà Nội",,30.0,131.67,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản
,7.45,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,47.0,158.51,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,
du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing
,7.4,"Đường Nguyễn Trãi, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,43.0,172.09,,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,5.6,"Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",,48.0,116.67,,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,4.35,"Đường Ngọc Hồi, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội",,45.0,96.67,,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,8.45,"Vũ Tông Phan, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",,38.0,222.37,5.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,Nội thất đầy đủ
,6.8,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",,32.0,212.5,4.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,3.95,"Đường La Phù, Xã La Phù, Huyện Hoài Đức, Hà Nội",,30.0,131.67,4.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản
,7.45,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,47.0,158.51,,4,Đã có sổ,"Nhà ngõ, hẻm",,
,5.98,"Phố Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,32.0,186.88,3.0,4,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,
,6.9,"Ngõ 2 Phố Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",,37.0,186.49,3.0,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,13.8,"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,55.0,250.91,,4,Đã có sổ,"Nhà ngõ, hẻm",,
,5.0,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,37.0,135.14,,3,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp
,7.8,"Phố Nguyễn Thời Trung, Phường Thạch Bàn, Quận Long Biên, Hà Nội",,61.0,127.87,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản
,3.5,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",,21.0,166.67,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản
,12.0,"Phố Bà Triệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",,45.0,266.67,4.0,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,Nội thất cao cấp
,5.75,"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,35.0,164.29,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp
,7.86,"Phố Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",,50.0,157.2,5.0,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,4.2,"Lại Yên, Xã Lại Yên, Huyện Hoài Đức, Hà Nội",,40.0,105.0,3.0,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,9.2,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,60.0,153.33,4.0,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,6.0,"Phố Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",,38.0,157.89,,3,Đã có sổ,"Nhà ngõ, hẻm",,
,6.85,"Đường 19 Tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",,35.0,195.71,4.0,4,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp
,9.2,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,60.0,153.33,4.0,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,6.0,"Phố Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",,38.0,157.89,,3,Đã có sổ,"Nhà ngõ, hẻm",,
,6.85,"Đường 19 Tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",,35.0,195.71,4.0,4,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp
,14.5,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",,42.0,345.24,4.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,Nội thất đầy đủ
,3.3,"Đường Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",,31.0,106.45,2.0,3,Đã có sổ,"Nhà ngõ, hẻm",1.0,Hoàn thiện cơ bản
,17.426,"29 Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",,51.4,339.03,,2,Đã có sổ,"Nhà ngõ, hẻm",,Hoàn thiện cơ bản
,12.0,"Phố Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",,60.0,200.0,,6,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,11.2,"Phố Ngô Sĩ Liên, Phường Văn Miếu, Quận Đống Đa, Hà Nội",,45.0,248.89,,3,Đã có sổ,"Nhà ngõ, hẻm",,Hoàn thiện cơ bản
,26.0,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",,95.0,273.68,6.0,10,Đã có sổ,"Nhà ngõ, hẻm",7.0,Nội thất đầy đủ
,5.6,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,30.0,186.67,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,5.3,"Phố Ái Mộ, Phường Bồ Đề, Quận Long Biên, Hà Nội",,45.0,117.78,,3,Đã có sổ,"Nhà ngõ, hẻm",,
,7.9,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",,50.0,158.0,,10,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,4.58,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",,20.0,229.0,,3,Đã có sổ,"Nhà ngõ, hẻm",,
,8.6,"Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",,37.0,232.43,4.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,4.75,"Số 3B Ngõ 13, Đường Thanh Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",,31.0,153.23,4.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản
,8.2,"Đường Phú Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",,40.0,205.0,,6,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,25.0,"xa dan , Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",,95.0,263.16,5.0,5,Đã có sổ,"Nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản
,6.63,"Phố Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",,32.0,207.19,,4,Đã có sổ,"Nhà ngõ, hẻm",,
,4.5,"Cầu Tó - Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",,45.0,100.0,4.0,4,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,
,4.4,"Huỳnh Cung, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội",,38.0,115.79,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,Nội thất cao cấp
,3.55,"Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",,17.0,208.82,2.0,2,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ
,7.0,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",,40.0,175.0,,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,7.5,"Đường Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",,59.0,127.12,5.0,6,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,6.88,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,55.0,125.09,,4,Đã có sổ,"Nhà ngõ, hẻm",,
,10.9,"Phố Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",,36.0,302.78,2.0,3,Đã có sổ,"Nhà ngõ, hẻm",3.0,
,5.0,"36, Kẻ Tạnh, Phường Việt Hưng, Quận Long Biên, Hà Nội",,33.0,151.52,4.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,3.98,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,35.0,113.71,,4,Đã có sổ,"Nhà ngõ, hẻm",2.0,Nội thất đầy đủ
,5.35,"Phố Quang Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",,32.0,167.19,,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,5.85,"Đường Liên Mạc, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội",,39.0,150.0,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,7.3,"Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",,38.0,192.11,4.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp
,4.8,"Đường Thanh Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",,32.0,150.0,4.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,Nội thất đầy đủ
,9.7,"Phố Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",,50.0,194.0,3.0,4,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp
,6.75,"Ngõ An Sơn, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",,35.0,192.86,,4,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp
,7.05,"2, Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",,35.0,201.43,4.0,4,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp
,6.98,"6, Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",,42.0,166.19,,3,Đã có sổ,Nhà phố liền kề,,
,6.1,"Phố Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",,36.6,166.67,2.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,4.6,"Phố Tân Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,33.0,139.39,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,12.8,"kim đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",,52.0,246.15,,6,Đã có sổ,"Nhà ngõ, hẻm",,
,6.2,"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",,36.0,172.22,,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,8.2,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,31.0,264.52,5.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,6.2,"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",,36.0,172.22,,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,8.2,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,31.0,264.52,5.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,8.0,"kim mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",,40.0,200.0,5.0,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,4.4,"Phố Quang Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",,34.0,129.41,,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản
,3.5,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,32.0,109.38,4.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ
,6.0,"Phố Tây Trà, Phường Trần Phú, Quận Hoàng Mai, Hà Nội",,31.0,193.55,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,
,20.5,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,110.0,186.36,4.0,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp
,18.0,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",,85.0,211.76,3.0,3,Đã có sổ,Nhà phố liền kề,4.0,
,7.1,"Phố Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,47.0,151.06,3.0,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,5.9,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",,44.0,134.09,,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ
,6.75,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,35.0,192.86,4.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,6.45,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",,35.0,184.29,4.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,
,6.3,"Đường Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",,32.0,196.88,,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,6.95,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",,30.0,231.67,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,
,2.3,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,35.0,65.71,1.0,1,Đã có sổ,"Nhà ngõ, hẻm",,
,11.0,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",,50.0,220.0,4.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp
,8.5,"phố văn hội, Phường Đức Thắng, Quận Bắc Từ Liêm, Hà Nội",,61.0,139.34,1.0,2,Đã có sổ,"Nhà mặt phố, mặt tiền",,Hoàn thiện cơ bản
,10.5,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,60.0,175.0,,4,Đã có sổ,"Nhà ngõ, hẻm",,
,3.95,"Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",,50.0,79.0,2.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,Nội thất cao cấp
,7.5,"Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",,60.0,125.0,,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp
,11.0,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",,50.0,220.0,4.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp
,8.5,"phố văn hội, Phường Đức Thắng, Quận Bắc Từ Liêm, Hà Nội",,61.0,139.34,1.0,2,Đã có sổ,"Nhà mặt phố, mặt tiền",,Hoàn thiện cơ bản
,10.5,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,60.0,175.0,,4,Đã có sổ,"Nhà ngõ, hẻm",,
,3.95,"Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",,50.0,79.0,2.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,Nội thất cao cấp
,7.5,"Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",,60.0,125.0,,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp
,4.95,"Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",,30.0,165.0,,3,Đã có sổ,"Nhà ngõ, hẻm",,
,6.5,"Phố Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",,32.0,203.12,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,5.35,"Phố Tây Sơn, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",,38.0,140.79,,3,Đã có sổ,"Nhà ngõ, hẻm",,
,1.7,"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",,25.0,68.0,,1,Không có sổ,"Nhà ngõ, hẻm",,
,11.6,"nguyễn chính, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",,38.0,305.26,,3,Đã có sổ,"Nhà ngõ, hẻm",,
,4.2,"Phố Chùa Quỳnh, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",,25.0,168.0,3.0,3,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp
,5.68,"Ngõ Chợ Khâm Thiên, Phường Trung Phụng, Quận Đống Đa, Hà Nội",,28.0,202.86,3.0,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp
,1.55,"Phố Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội",,12.2,127.05,1.0,2,Không có sổ,"Nhà mặt phố, mặt tiền",2.0,Nội thất đầy đủ
,17.0,"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,89.0,191.01,,4,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ
,2.65,"Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",,40.0,66.25,2.0,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",3.0,
,6.98,"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",,40.0,174.5,3.0,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,
,8.8,"Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",,48.9,179.96,3.0,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,
